Mod:Item:MetaData, Localized Name
ebwizardry:spell_book:120, 法术书
ebwizardry:spell_book:121, 法术书
ebwizardry:spell_book:122, 法术书
ebwizardry:spell_book:123, 法术书
ebwizardry:spell_book:124, 法术书
ebwizardry:spell_book:125, 法术书
ebwizardry:spell_book:126, 法术书
ebwizardry:spell_book:127, 法术书
ebwizardry:spell_book:128, 法术书
ebwizardry:spell_book:129, 法术书
ebwizardry:spell_book:130, 法术书
ebwizardry:spell_book:131, 法术书
ebwizardry:spell_book:132, 法术书
ebwizardry:spell_book:133, 法术书
ebwizardry:spell_book:134, 法术书
ebwizardry:spell_book:135, 法术书
ebwizardry:spell_book:136, 法术书
ebwizardry:spell_book:137, 法术书
ebwizardry:spell_book:138, 法术书
ebwizardry:spell_book:139, 法术书
ebwizardry:spell_book:140, 法术书
ebwizardry:spell_book:141, 法术书
ebwizardry:spell_book:142, 法术书
ebwizardry:spell_book:143, 法术书
ebwizardry:spell_book:144, 法术书
ebwizardry:spell_book:145, 法术书
ebwizardry:spell_book:146, 法术书
ebwizardry:spell_book:147, 法术书
ebwizardry:spell_book:148, 法术书
ebwizardry:spell_book:149, 法术书
ebwizardry:spell_book:150, 法术书
ebwizardry:spell_book:151, 法术书
ebwizardry:spell_book:152, 法术书
ebwizardry:spell_book:153, 法术书
ebwizardry:spell_book:154, 法术书
ebwizardry:spell_book:155, 法术书
ebwizardry:spell_book:156, 法术书
ebwizardry:spell_book:157, 法术书
ebwizardry:spell_book:158, 法术书
ebwizardry:spell_book:159, 法术书
ebwizardry:spell_book:160, 法术书
ebwizardry:spell_book:161, 法术书
ebwizardry:spell_book:162, 法术书
ebwizardry:spell_book:163, 法术书
ebwizardry:spell_book:164, 法术书
ebwizardry:spell_book:165, 法术书
ebwizardry:spell_book:166, 法术书
ebwizardry:spell_book:167, 法术书
ebwizardry:spell_book:168, 法术书
ebwizardry:spell_book:169, 法术书
ebwizardry:spell_book:170, 法术书
ebwizardry:spell_book:171, 法术书
ebwizardry:spell_book:172, 法术书
ebwizardry:spell_book:173, 法术书
ebwizardry:spell_book:174, 法术书
ebwizardry:spell_book:175, 法术书
ebwizardry:spell_book:176, 法术书
ebwizardry:spell_book:177, 法术书
ebwizardry:spell_book:178, 法术书
ebwizardry:spell_book:179, 法术书
ebwizardry:spell_book:180, 法术书
ebwizardry:spell_book:181, 法术书
ebwizardry:spell_book:182, 法术书
ebwizardry:spell_book:183, 法术书
ebwizardry:spell_book:184, 法术书
ebwizardry:spell_book:185, 法术书
ebwizardry:spell_book:186, 法术书
ebwizardry:spell_book:187, 法术书
ebwizardry:spell_book:188, 法术书
ebwizardry:scroll:1, 魔法飞弹卷轴
ebwizardry:scroll:2, 点燃卷轴
ebwizardry:scroll:3, 冻结卷轴
ebwizardry:scroll:4, 雪球卷轴
ebwizardry:scroll:5, 电弧卷轴
ebwizardry:scroll:6, 电流投掷卷轴
ebwizardry:scroll:7, 召唤僵尸卷轴
ebwizardry:scroll:8, 自然陷阱卷轴
ebwizardry:scroll:9, 飞镖卷轴
ebwizardry:scroll:10, 荧光闪烁卷轴
ebwizardry:scroll:11, 隔空取物卷轴
ebwizardry:scroll:12, 轻伤治愈卷轴
ebwizardry:scroll:13, 火球术卷轴
ebwizardry:scroll:14, 火焰射线卷轴
ebwizardry:scroll:15, 燃烧弹卷轴
ebwizardry:scroll:16, 火之陷阱卷轴
ebwizardry:scroll:17, 焰矢术卷轴
ebwizardry:scroll:18, 冰霜射线卷轴
ebwizardry:scroll:19, 召唤雪傀儡卷轴
ebwizardry:scroll:20, 冰霜碎片卷轴
ebwizardry:scroll:21, 冰雕卷轴
ebwizardry:scroll:22, 冰霜陷阱卷轴
ebwizardry:scroll:23, 闪电射线卷轴
ebwizardry:scroll:24, 电击弹卷轴
ebwizardry:scroll:25, 追踪闪电卷轴
ebwizardry:scroll:26, 闪电陷阱卷轴
ebwizardry:scroll:27, 闪电箭卷轴
ebwizardry:scroll:28, 生命汲取卷轴
ebwizardry:scroll:29, 召唤骷髅卷轴
ebwizardry:scroll:30, 形态转化卷轴
ebwizardry:scroll:31, 凋零卷轴
ebwizardry:scroll:32, 毒化卷轴
ebwizardry:scroll:33, 生长光环卷轴
ebwizardry:scroll:34, 气泡卷轴
ebwizardry:scroll:35, 疾风卷轴
ebwizardry:scroll:36, 毒液弹卷轴
ebwizardry:scroll:37, 召唤幽灵狼卷轴
ebwizardry:scroll:38, 闪现卷轴
ebwizardry:scroll:39, 敏捷卷轴
ebwizardry:scroll:40, 幽冥剑卷轴
ebwizardry:scroll:41, 幽冥镐卷轴
ebwizardry:scroll:42, 幽冥弓卷轴
ebwizardry:scroll:43, 原力箭矢卷轴
ebwizardry:scroll:44, 护盾术卷轴
ebwizardry:scroll:45, 饱食恢复卷轴
ebwizardry:scroll:46, 效果清空卷轴
ebwizardry:scroll:47, 治愈盟友卷轴
ebwizardry:scroll:48, 召唤烈焰人卷轴
ebwizardry:scroll:49, 火环卷轴
ebwizardry:scroll:50, 魔爆术卷轴
ebwizardry:scroll:51, 抗火卷轴
ebwizardry:scroll:52, 狱炎肌肤卷轴
ebwizardry:scroll:53, 炽烈之斧卷轴
ebwizardry:scroll:54, 暴雪卷轴
ebwizardry:scroll:55, 召唤冰封幽灵卷轴
ebwizardry:scroll:56, 冰霜护体卷轴
ebwizardry:scroll:57, 冰霜冲击卷轴
ebwizardry:scroll:58, 冰霜之斧卷轴
ebwizardry:scroll:59, 祈雨卷轴
ebwizardry:scroll:60, 连锁闪电卷轴
ebwizardry:scroll:61, 落雷卷轴
ebwizardry:scroll:62, 召唤闪电幽灵卷轴
ebwizardry:scroll:63, 静电力场卷轴
ebwizardry:scroll:64, 闪电飞盘卷轴
ebwizardry:scroll:65, 精神控制卷轴
ebwizardry:scroll:66, 召唤凋灵骷髅卷轴
ebwizardry:scroll:67, 黑暗气泡卷轴
ebwizardry:scroll:68, 凋灵头颅卷轴
ebwizardry:scroll:69, 凋逝影珠卷轴
ebwizardry:scroll:70, 暗影护盾卷轴
ebwizardry:scroll:71, 腐化卷轴
ebwizardry:scroll:72, 水下呼吸卷轴
ebwizardry:scroll:73, 龙卷风卷轴
ebwizardry:scroll:74, 滑翔卷轴
ebwizardry:scroll:75, 召唤幽灵马卷轴
ebwizardry:scroll:76, 蜘蛛群卷轴
ebwizardry:scroll:77, 史莱姆卷轴
ebwizardry:scroll:78, 石化卷轴
ebwizardry:scroll:79, 隐形卷轴
ebwizardry:scroll:80, 漂浮卷轴
ebwizardry:scroll:81, 原力球体卷轴
ebwizardry:scroll:82, 传送卷轴
ebwizardry:scroll:83, 幽灵之径卷轴
ebwizardry:scroll:84, 隧穿术卷轴
ebwizardry:scroll:85, 幻灭之盒卷轴
ebwizardry:scroll:86, 强效治疗卷轴
ebwizardry:scroll:87, 治愈光环卷轴
ebwizardry:scroll:88, 力场护盾卷轴
ebwizardry:scroll:89, 钢筋铁骨卷轴
ebwizardry:scroll:90, 超凡卷轴
ebwizardry:scroll:91, 烈火陨星卷轴
ebwizardry:scroll:92, 炎龙之息卷轴
ebwizardry:scroll:93, 召唤凤凰卷轴
ebwizardry:scroll:94, 冰河世纪卷轴
ebwizardry:scroll:95, 凛冬霜垒卷轴
ebwizardry:scroll:96, 召唤冰霜巨人卷轴
ebwizardry:scroll:97, 千雷怒啸卷轴
ebwizardry:scroll:98, 雷霆圣锤卷轴
ebwizardry:scroll:99, 黑暗瘟疫卷轴
ebwizardry:scroll:100, 召唤骷髅军团卷轴
ebwizardry:scroll:101, 召唤暗影幽灵卷轴
ebwizardry:scroll:102, 森林诅咒卷轴
ebwizardry:scroll:103, 自然之翼卷轴
ebwizardry:scroll:104, 蠹虫群卷轴
ebwizardry:scroll:105, 黑洞卷轴
ebwizardry:scroll:106, 冲击波卷轴
ebwizardry:scroll:107, 召唤铁傀儡卷轴
ebwizardry:scroll:108, 箭雨卷轴
ebwizardry:scroll:109, 钻石之躯卷轴
ebwizardry:scroll:110, 生命圣池卷轴
ebwizardry:scroll:111, 烟雾弹卷轴
ebwizardry:scroll:112, 心灵欺诈卷轴
ebwizardry:scroll:113, 跳跃卷轴
ebwizardry:scroll:114, 口袋熔炉卷轴
ebwizardry:scroll:115, 恐吓卷轴
ebwizardry:scroll:116, 驱逐卷轴
ebwizardry:scroll:117, 第六感卷轴
ebwizardry:scroll:118, 黑暗视觉卷轴
ebwizardry:scroll:119, 识途卷轴
ebwizardry:scroll:120, 口袋工作台卷轴
ebwizardry:scroll:121, 武器注魔卷轴
ebwizardry:scroll:122, 鼓舞之心卷轴
ebwizardry:scroll:123, 橡树之躯卷轴
ebwizardry:scroll:124, 大火球术卷轴
ebwizardry:scroll:125, 火焰灌注卷轴
ebwizardry:scroll:126, 冰霜长矛卷轴
ebwizardry:scroll:127, 冰霜灌注卷轴
ebwizardry:scroll:128, 冰霜尖刺卷轴
ebwizardry:scroll:129, 闪电脉冲卷轴
ebwizardry:scroll:130, 魂链诅咒卷轴
ebwizardry:scroll:131, 蜘蛛网卷轴
ebwizardry:scroll:132, 诱饵卷轴
ebwizardry:scroll:133, 幽冥盔甲卷轴
ebwizardry:scroll:134, 奥术干扰卷轴
ebwizardry:scroll:135, 团体治疗卷轴
ebwizardry:scroll:136, 冰雹风暴卷轴
ebwizardry:scroll:137, 电网卷轴
ebwizardry:scroll:138, 召唤风暴元素卷轴
ebwizardry:scroll:139, 撼地之力卷轴
ebwizardry:scroll:140, 魔法圣池卷轴
ebwizardry:scroll:141, 挖掘魔法卷轴
ebwizardry:scroll:142, 幽冥方块卷轴
ebwizardry:scroll:143, 消音魔法卷轴
ebwizardry:scroll:144, 魔法护盾卷轴
ebwizardry:scroll:145, 侧闪卷轴
ebwizardry:scroll:146, 冰球卷轴
ebwizardry:scroll:147, 冲锋卷轴
ebwizardry:scroll:148, 反制卷轴
ebwizardry:scroll:149, 藤蔓抓钩卷轴
ebwizardry:scroll:150, 寻矿术卷轴
ebwizardry:scroll:151, 魔力增强卷轴
ebwizardry:scroll:152, 烈焰焚化卷轴
ebwizardry:scroll:153, 魔法地雷卷轴
ebwizardry:scroll:154, 霜步卷轴
ebwizardry:scroll:155, 麻痹射线卷轴
ebwizardry:scroll:156, 潜影飞弹卷轴
ebwizardry:scroll:157, 死灵诅咒卷轴
ebwizardry:scroll:158, 龙息魔球卷轴
ebwizardry:scroll:159, 巫师之手卷轴
ebwizardry:scroll:160, 召唤恼鬼群卷轴
ebwizardry:scroll:161, 奥术锁卷轴
ebwizardry:scroll:162, 收容结界卷轴
ebwizardry:scroll:163, 饱食之术卷轴
ebwizardry:scroll:164, 强力魔法护盾卷轴
ebwizardry:scroll:165, 净化光束卷轴
ebwizardry:scroll:166, 诅咒移除卷轴
ebwizardry:scroll:167, 附身夺舍卷轴
ebwizardry:scroll:168, 衰弱诅咒卷轴
ebwizardry:scroll:169, 荆棘森林卷轴
ebwizardry:scroll:170, 斗转星移卷轴
ebwizardry:scroll:171, 时间滞留卷轴
ebwizardry:scroll:172, 英雄不朽卷轴
ebwizardry:scroll:173, 寒霜壁垒卷轴
ebwizardry:scroll:174, 炫目闪光卷轴
ebwizardry:scroll:175, 激怒卷轴
ebwizardry:scroll:176, 献祭印记卷轴
ebwizardry:scroll:177, 永冻霜流卷轴
ebwizardry:scroll:178, 雷暴云卷轴
ebwizardry:scroll:179, 凋零图腾卷轴
ebwizardry:scroll:180, 尖牙卷轴
ebwizardry:scroll:181, 守卫者光束卷轴
ebwizardry:scroll:182, 蜃影卷轴
ebwizardry:scroll:183, 光辉图腾卷轴
ebwizardry:scroll:184, 烈焰风暴卷轴
ebwizardry:scroll:185, 猎焰者卷轴
ebwizardry:scroll:186, 僵尸天启卷轴
ebwizardry:scroll:187, 巨石卷轴
ebwizardry:scroll:188, 天坠圣芒卷轴
ebwizardry:ruined_spell_book, 破损的法术书
ebwizardry:magic_wand, 魔杖
ebwizardry:apprentice_wand, 学徒魔杖
ebwizardry:advanced_wand, 进阶魔杖
ebwizardry:master_wand, 大师魔杖
ebwizardry:novice_fire_wand, 烈焰魔杖
ebwizardry:apprentice_fire_wand, 『学徒』火术师魔杖
ebwizardry:advanced_fire_wand, 『进阶』舞焰者魔杖
ebwizardry:master_fire_wand, 『大师』狱炎业火之杖
ebwizardry:novice_ice_wand, 冰霜魔杖
ebwizardry:apprentice_ice_wand, 『学徒』冰术师魔杖
ebwizardry:advanced_ice_wand, 『进阶』纵霜者魔杖
ebwizardry:master_ice_wand, 『大师』万古冰封之杖
ebwizardry:novice_lightning_wand, 雷电魔杖
ebwizardry:apprentice_lightning_wand, 『学徒』雷术师魔杖
ebwizardry:advanced_lightning_wand, 『进阶』驯雷者魔杖
ebwizardry:master_lightning_wand, 『大师』雷霆万钧之杖
ebwizardry:novice_necromancy_wand, 死灵魔杖
ebwizardry:apprentice_necromancy_wand, 『学徒』死灵师魔杖
ebwizardry:advanced_necromancy_wand, 『进阶』御冥者魔杖
ebwizardry:master_necromancy_wand, 『大师』冥域唤灵之杖
ebwizardry:novice_earth_wand, 自然魔杖
ebwizardry:apprentice_earth_wand, 『学徒』地术师魔杖
ebwizardry:advanced_earth_wand, 『进阶』游息者魔杖
ebwizardry:master_earth_wand, 『大师』万物吹息之杖
ebwizardry:novice_sorcery_wand, 秘法魔杖
ebwizardry:apprentice_sorcery_wand, 『学徒』秘术师魔杖
ebwizardry:advanced_sorcery_wand, 『进阶』诡秘者魔杖
ebwizardry:master_sorcery_wand, 『大师』扭曲现实之杖
ebwizardry:novice_healing_wand, 治愈魔杖
ebwizardry:apprentice_healing_wand, 『学徒』治疗师魔杖
ebwizardry:advanced_healing_wand, 『进阶』守护者魔杖
ebwizardry:master_healing_wand, 『大师』圣境守护之杖
ebwizardry:spectral_sword, 幽冥剑
ebwizardry:spectral_pickaxe, 幽冥镐
ebwizardry:spectral_bow, 幽冥弓
ebwizardry:blank_scroll, 空白卷轴
ebwizardry:magic_silk, 魔法绸缎
ebwizardry:small_mana_flask, 小型魔力瓶
ebwizardry:medium_mana_flask, 中型魔力瓶
ebwizardry:large_mana_flask, 大型魔力瓶
ebwizardry:storage_upgrade, 魔力储能升级卷轴
ebwizardry:siphon_upgrade, 魔力吸取升级卷轴
ebwizardry:condenser_upgrade, 魔力凝结升级卷轴
ebwizardry:range_upgrade, 法术距离升级卷轴
ebwizardry:duration_upgrade, 法术时长升级卷轴
ebwizardry:cooldown_upgrade, 法术冷却升级卷轴
ebwizardry:blast_upgrade, 法术范围升级卷轴
ebwizardry:attunement_upgrade, 法术槽位升级卷轴
ebwizardry:melee_upgrade, 魔杖近战升级卷轴
ebwizardry:flaming_axe, 炽烈之斧
ebwizardry:frost_axe, 冰霜之斧
ebwizardry:identification_scroll, 鉴定卷轴
ebwizardry:resplendent_thread, 魔辉丝线
ebwizardry:crystal_silver_plating, 晶银镶板
ebwizardry:ethereal_crystalweave, 缈晶纹绸
ebwizardry:astral_diamond, 星芒宝钻
ebwizardry:purifying_elixir, 净化圣水
ebwizardry:firebomb, 燃烧弹
ebwizardry:poison_bomb, 毒液弹
ebwizardry:smoke_bomb, 烟雾弹
ebwizardry:spark_bomb, 电击弹
ebwizardry:spectral_dust:1, 灵尘
ebwizardry:spectral_dust:2, 灵尘
ebwizardry:spectral_dust:3, 灵尘
ebwizardry:spectral_dust:4, 灵尘
ebwizardry:spectral_dust:5, 灵尘
ebwizardry:spectral_dust:6, 灵尘
ebwizardry:spectral_dust:7, 灵尘
ebwizardry:wizard_hat, 巫师帽
ebwizardry:wizard_robe, 巫师长袍
ebwizardry:wizard_leggings, 巫师护腿
ebwizardry:wizard_boots, 巫师靴子
ebwizardry:wizard_hat_fire, 烈焰巫师帽
ebwizardry:wizard_robe_fire, 烈焰巫师长袍
ebwizardry:wizard_leggings_fire, 烈焰巫师护腿
ebwizardry:wizard_boots_fire, 烈焰巫师靴子
ebwizardry:wizard_hat_ice, 冰霜巫师帽
ebwizardry:wizard_robe_ice, 冰霜巫师长袍
ebwizardry:wizard_leggings_ice, 冰霜巫师护腿
ebwizardry:wizard_boots_ice, 冰霜巫师靴子
ebwizardry:wizard_hat_lightning, 雷电巫师帽
ebwizardry:wizard_robe_lightning, 雷电巫师长袍
ebwizardry:wizard_leggings_lightning, 雷电巫师护腿
ebwizardry:wizard_boots_lightning, 雷电巫师靴子
ebwizardry:wizard_hat_necromancy, 死灵巫师帽
ebwizardry:wizard_robe_necromancy, 死灵巫师长袍
ebwizardry:wizard_leggings_necromancy, 死灵巫师护腿
ebwizardry:wizard_boots_necromancy, 死灵巫师靴子
ebwizardry:wizard_hat_earth, 自然巫师帽
ebwizardry:wizard_robe_earth, 自然巫师长袍
ebwizardry:wizard_leggings_earth, 自然巫师护腿
ebwizardry:wizard_boots_earth, 自然巫师靴子
ebwizardry:wizard_hat_sorcery, 秘法巫师帽
ebwizardry:wizard_robe_sorcery, 秘法巫师长袍
ebwizardry:wizard_leggings_sorcery, 秘法巫师护腿
ebwizardry:wizard_boots_sorcery, 秘法巫师靴子
ebwizardry:wizard_hat_healing, 治愈巫师帽
ebwizardry:wizard_robe_healing, 治愈巫师长袍
ebwizardry:wizard_leggings_healing, 治愈巫师护腿
ebwizardry:wizard_boots_healing, 治愈巫师靴子
ebwizardry:sage_hat, 贤者帽
ebwizardry:sage_robe, 贤者长袍
ebwizardry:sage_leggings, 贤者护腿
ebwizardry:sage_boots, 贤者靴子
ebwizardry:sage_hat_fire, 烈焰贤者帽
ebwizardry:sage_robe_fire, 烈焰贤者长袍
ebwizardry:sage_leggings_fire, 烈焰贤者护腿
ebwizardry:sage_boots_fire, 烈焰贤者靴子
ebwizardry:sage_hat_ice, 冰霜贤者帽
ebwizardry:sage_robe_ice, 冰霜贤者长袍
ebwizardry:sage_leggings_ice, 冰霜贤者护腿
ebwizardry:sage_boots_ice, 冰霜贤者靴子
ebwizardry:sage_hat_lightning, 雷电贤者帽
ebwizardry:sage_robe_lightning, 雷电贤者长袍
ebwizardry:sage_leggings_lightning, 雷电贤者护腿
ebwizardry:sage_boots_lightning, 雷电贤者靴子
ebwizardry:sage_hat_necromancy, 死灵贤者帽
ebwizardry:sage_robe_necromancy, 死灵贤者长袍
ebwizardry:sage_leggings_necromancy, 死灵贤者护腿
ebwizardry:sage_boots_necromancy, 死灵贤者靴子
ebwizardry:sage_hat_earth, 自然贤者帽
ebwizardry:sage_robe_earth, 自然贤者长袍
ebwizardry:sage_leggings_earth, 自然贤者护腿
ebwizardry:sage_boots_earth, 自然贤者靴子
ebwizardry:sage_hat_sorcery, 秘法贤者帽
ebwizardry:sage_robe_sorcery, 秘法贤者长袍
ebwizardry:sage_leggings_sorcery, 秘法贤者护腿
ebwizardry:sage_boots_sorcery, 秘法贤者靴子
ebwizardry:sage_hat_healing, 治愈贤者帽
ebwizardry:sage_robe_healing, 治愈贤者长袍
ebwizardry:sage_leggings_healing, 治愈贤者护腿
ebwizardry:sage_boots_healing, 治愈贤者靴子
ebwizardry:battlemage_helmet, 战斗法师头盔
ebwizardry:battlemage_chestplate, 战斗法师胸甲
ebwizardry:battlemage_leggings, 战斗法师护腿
ebwizardry:battlemage_boots, 战斗法师靴子
ebwizardry:battlemage_helmet_fire, 烈焰战斗法师头盔
ebwizardry:battlemage_chestplate_fire, 烈焰战斗法师胸甲
ebwizardry:battlemage_leggings_fire, 烈焰战斗法师护腿
ebwizardry:battlemage_boots_fire, 烈焰战斗法师靴子
ebwizardry:battlemage_helmet_ice, 冰霜战斗法师头盔
ebwizardry:battlemage_chestplate_ice, 冰霜战斗法师胸甲
ebwizardry:battlemage_leggings_ice, 冰霜战斗法师护腿
ebwizardry:battlemage_boots_ice, 冰霜战斗法师靴子
ebwizardry:battlemage_helmet_lightning, 雷电战斗法师头盔
ebwizardry:battlemage_chestplate_lightning, 雷电战斗法师胸甲
ebwizardry:battlemage_leggings_lightning, 雷电战斗法师护腿
ebwizardry:battlemage_boots_lightning, 雷电战斗法师靴子
ebwizardry:battlemage_helmet_necromancy, 死灵战斗法师头盔
ebwizardry:battlemage_chestplate_necromancy, 死灵战斗法师胸甲
ebwizardry:battlemage_leggings_necromancy, 死灵战斗法师护腿
